Universal Connectivity Fee,nbn,ice,uao,"[subroutine] If the Runner is not tagged, they lose 1[credit]. If the Runner is tagged, they lose all credits in their credit pool and you trash this ice.
<errata>Errata from CR 1.4</errata>",Trap
Blue Sun: Powering the Future,weyland-consortium,identity,uao,"When your turn begins, you may add 1 rezzed card to HQ and gain credits equal to its rez cost.",Corp
Changeling,weyland-consortium,ice,uao,"Changeling can be advanced.
While Changeling has an odd number of advancement tokens on it, it gains <strong>sentry</strong> and loses <strong>barrier</strong>.
[subroutine] End the run.",Barrier - Morph
Reuse,weyland-consortium,operation,uao,"As an additional cost to play this operation, spend [click].
Trash any number of cards from HQ. Gain 2[credit] for each card trashed.",Double
Hades Fragment,neutral-corp,agenda,uao,"When your turn begins, you may add 1 card from Archives to the bottom of R&D.
Limit 1 per deck.",Source
Docklands Crackdown,neutral-corp,asset,uao
Inject,anarch,event,uao
Origami,anarch,program,uao
Fester,anarch,resource,uao,"Whenever the Corp purges virus counters, he or she loses 2[credit], if able.",Virtual
Autoscripter,criminal,hardware,uao
Switchblade,criminal,program,uao,"Interface → <strong>1[credit]:</strong> Break any number of <strong>sentry</strong> subroutines. Use this ability only by spending a credit from a <strong>stealth</strong> card.
<strong>1[credit]:</strong> +7 strength. Use this ability only by spending a credit from a <strong>stealth</strong> card.",Icebreaker - Killer
Trade-In,shaper,event,uao
Astrolabe,shaper,hardware,uao,"+1[mu]
Draw 1 card whenever the Corp creates a server.
Limit 1 <strong>console</strong> per player.",Console
Angel Arena,neutral-runner,resource,uao,"Place X power counters on Angel Arena when it is installed. When there are no power counters left on Angel Arena, trash it.
<strong>Hosted power counter:</strong> Reveal the top card of your stack. You may add that card to the bottom of your stack.",Location
Bifrost Array,haas-bioroid,agenda,atr,"When you score Bifrost Array, you may trigger the ""when scored"" ability of another agenda that is not a copy of Bifrost Array in your score area.",Initiative
Sagittarius,haas-bioroid,ice,atr,"[subroutine] <trace>Trace 2</trace> If successful, trash 1 program. If your trace strength is 5 or greater, trash 1 program.",Sentry - Tracer - Destroyer
Hostile Infrastructure,jinteki,asset,atr
Gemini,jinteki,ice,atr,"[subroutine] <trace>Trace 2</trace> If successful, do 1 net damage. If your trace strength is 5 or greater, do 1 net damage.",Sentry - Tracer - AP
License Acquisition,nbn,agenda,atr,"When you score this agenda, you may reveal 1 asset or upgrade in HQ or Archives. Install and rez that card, ignoring all costs.",Expansion
Daily Business Show,nbn,asset,atr,"[interrupt] → The first time each turn you would draw any number of cards, increase the number of cards you will draw by 1. When you draw those cards, add 1 of them to the bottom of R&D.",Cast
Superior Cyberwalls,weyland-consortium,agenda,atr,"All <strong>barrier</strong> ice have +1 strength.
When you score Superior Cyberwalls, gain 1[credit] for each rezzed <strong>barrier</strong>.",Security
Executive Boot Camp,weyland-consortium,asset,atr
Lycan,weyland-consortium,ice,atr,"Lycan can be advanced.
While Lycan has an odd number of advancement tokens on it, it gains <strong>code gate</strong> and loses <strong>sentry</strong>.
[subroutine] Trash 1 program.",Sentry - Destroyer - Morph
Snatch and Grab,neutral-corp,operation,atr,"<trace>Trace 3</trace> If successful, trash 1 <strong>connection</strong>. The Runner can take 1 tag to prevent this.",Gray Ops
Merlin,neutral-corp,ice,atr,"When the Runner encounters Merlin, you may reveal up to 2 <strong>grail</strong> ice from HQ. For the remainder of this run, Merlin gains the subroutines of the revealed ice in the order of your choice.
[subroutine] Do 2 net damage.",Code Gate - Grail - AP
Shell Corporation,neutral-corp,upgrade,atr
Ekomind,anarch,hardware,atr,"Your memory limit is equal to the number of cards in your grip.
Limit 1 <strong>console</strong> per player.",Console
"Cerberus ""Cuj.0"" H3",anarch,program,atr,"When you install this program, place 4 power counters on it.
Interface → <strong>Hosted power counter:</strong> Break up to 2 <strong>sentry</strong> subroutines.
<strong>1[credit]:</strong> +1 strength.",Icebreaker - Killer
Leela Patel: Trained Pragmatist,criminal,identity,atr,"Whenever an agenda is scored or stolen, add 1 unrezzed card to HQ.",Natural
"Cerberus ""Rex"" H2",criminal,program,atr,"When you install this program, place 4 power counters on it.
Interface → <strong>Hosted power counter:</strong> Break up to 2 <strong>code gate</strong> subroutines.
<strong>1[credit]:</strong> +1 strength.",Icebreaker - Decoder
Zona Sul Shipping,criminal,resource,atr
Cybsoft MacroDrive,shaper,hardware,atr
"Cerberus ""Lady"" H1",shaper,program,atr,"When you install this program, place 4 power counters on it.
Interface → <strong>Hosted power counter:</strong> Break up to 2 <strong>barrier</strong> subroutines.
<strong>1[credit]:</strong> +1 strength.",Icebreaker - Fracter
Utopia Shard,neutral-runner,resource,atr,"Whenever you make a successful run on HQ, instead of breaching HQ, you may install this program from your grip, ignoring all costs.
<strong>[trash]:</strong> The Corp discards 2 cards from HQ at random.
Limit 1 per deck.",Virtual - Source
Helium-3 Deposit,weyland-consortium,agenda,ts
Errand Boy,weyland-consortium,ice,ts,"[subroutine] The Corp gains 1[credit] or draws 1 card.
[subroutine] The Corp gains 1[credit] or draws 1 card.
[subroutine] The Corp gains 1[credit] or draws 1 card.",Sentry
IT Department,haas-bioroid,asset,ts
Markus 1.0,haas-bioroid,ice,ts,"<strong>Lose [click]:</strong> Break 1 subroutine on this ice. Only the Runner can use this ability.
[subroutine] The Runner trashes 1 of their installed cards.
[subroutine] End the run.",Barrier - Bioroid
Industrial Genomics: Growing Solutions,jinteki,identity,ts,The trash cost of each card is increased by 1 for each facedown card in Archives.,Division
Turtlebacks,jinteki,asset,ts,Gain 1[credit] whenever you create a server.,Clone
Shoot the Moon,nbn,operation,ts,"As an additional cost to play this operation, spend [click].
Rez 1 piece of ice for each tag the Runner has, ignoring all costs.",Double
Troll,nbn,ice,ts,"When the Runner encounters Troll, <trace>trace 2</trace> if successful, the Runner must lose [click] or end the run.",Sentry
Virgo,nbn,ice,ts,"[subroutine] <trace>Trace 2</trace> If successful, give the Runner 1 tag. If your trace strength is 5 or greater, give the Runner 1 tag.",Sentry - Tracer
Utopia Fragment,neutral-corp,agenda,ts,"As an additional cost to steal an agenda, the Runner must pay 2[credit] for each advancement token on that agenda.
Limit 1 per deck.",Source
Excalibur,neutral-corp,ice,ts,[subroutine] The Runner cannot make another run this turn.,Mythic - Grail
Self-destruct,neutral-corp,upgrade,ts
Incubator,anarch,program,ts,"When your turn begins, place 1 virus counter on Incubator.
[click], [trash]: Move all virus counters from Incubator to another installed <strong>virus</strong> program.",Virus
Ixodidae,anarch,program,ts,"Whenever the Corp loses at least 1[credit], gain 1[credit].
Trash Ixodidae if the Corp purges virus counters.",Virus
Code Siphon,shaper,event,ts,"Run R&D. If successful, instead of breaching R&D, you may search your stack for 1 program. Install it, paying 3[credit] less for each piece of ice protecting R&D, and then take 1 tag.",Run
Collective Consciousness,shaper,program,ts
Sage,shaper,program,ts,"This program gets +1 strength for each unused MU.
Interface → <strong>2[credit]:</strong> Break 1 <strong>code gate</strong> or 1 <strong>barrier</strong> subroutine.",Icebreaker - Decoder - Fracter
Bribery,criminal,event,ts,"Make a run. During this run, the Corp must pay X[credit] as an additional cost to rez the first unrezzed piece of ice approached.",Run
Au Revoir,criminal,program,ts
Earthrise Hotel,neutral-runner,resource,ts,"When you install this resource, load 3 power counters onto it. When it is empty, trash it.
When your turn begins, remove 1 hosted power counter and draw 2 cards.",Location - Ritzy
Argus Security: Protection Guaranteed,weyland-consortium,identity,oac,"Whenever the Runner steals an agenda, he or she must either take 1 tag or suffer 2 meat damage.",Corp
Gagarin Deep Space: Expanding the Horizon,weyland-consortium,identity,oac,"As an additional cost to access a card in the root of a remote server, the Runner must pay 1[credit].",Corp
Titan Transnational: Investing In Your Future,weyland-consortium,identity,oac,"Whenever you score an agenda, you may place 1 agenda counter on it.",Corp
Firmware Updates,weyland-consortium,agenda,oac,"Place 3 agenda counters on Firmware Updates when you score it.
<strong>Hosted agenda counter:</strong> Place 1 advancement token on a piece of ice that can be advanced. Use this ability only once per turn.",Security
Glenn Station,weyland-consortium,agenda,oac,"Glenn Station can host a single card.
[click]: Host a card from HQ facedown on Glenn Station.
[click]: Add a card on Glenn Station to HQ.",Expansion
Government Takeover,weyland-consortium,agenda,oac,"[click]: Gain 3[credit].
Limit 1 Government Takeover per deck.",Expansion
High-Risk Investment,weyland-consortium,agenda,oac,"Place 1 agenda counter on High-Risk Investment when you score it.
[click], <strong>hosted agenda counter:</strong> Gain 1[credit] for each credit in the Runner's credit pool.",Expansion
Constellation Protocol,weyland-consortium,asset,oac
Mark Yale,weyland-consortium,asset,oac,"Whenever you spend an agenda counter, gain 1[credit].
[trash] or <strong>any agenda counter:</strong> Gain 2[credit].",Executive
Space Camp,weyland-consortium,asset,oac,"If Space Camp is accessed from R&D, the Runner must reveal it.
When the Runner accesses Space Camp, you may place 1 advancement token on a card that can be advanced.",Ambush
The Board,weyland-consortium,asset,oac,"Each agenda in the Runner's score area is worth 1 less agenda point.
When this asset is trashed from anywhere while being accessed, add it to the Runner's score area as an agenda worth 2 agenda points.",Executive
Asteroid Belt,weyland-consortium,ice,oac,"Asteroid Belt can be advanced and its rez cost is lowered by 3 for each advancement token on it.
[subroutine] End the run.",Barrier
Wormhole,weyland-consortium,ice,oac,"Wormhole can be advanced and its rez cost is lowered by 3 for each advancement token on it.
[subroutine] Resolve a subroutine on another piece of rezzed ice.",Code Gate
Nebula,weyland-consortium,ice,oac,"Nebula can be advanced and its rez cost is lowered by 3 for each advancement token on it.
[subroutine] Trash 1 program.",Sentry - Destroyer
Orion,weyland-consortium,ice,oac,"Orion can be advanced and its rez cost is lowered by 3 for each advancement token on it.
[subroutine] Trash 1 program.
[subroutine] Resolve a subroutine on another piece of rezzed ice.
[subroutine] End the run.",Sentry - Code Gate - Barrier
Builder,weyland-consortium,ice,oac,"[click]: Move this piece of ice to the outermost position protecting any server.
[subroutine] Place 1 advancement token on a piece of ice protecting this server that can be advanced.
[subroutine] Place 1 advancement token on a piece of ice protecting this server that can be advanced.",Code Gate
Checkpoint,weyland-consortium,ice,oac,"When you rez Checkpoint, take 1 bad publicity.
[subroutine] <trace>Trace 5</trace> If successful, do 3 meat damage when this run is successful.",Code Gate - Tracer - Illicit
Fire Wall,weyland-consortium,ice,oac,"Fire Wall can be advanced and gains +1 strength for each advancement token on it.
[subroutine] End the run.",Barrier
Searchlight,weyland-consortium,ice,oac,"Searchlight can be advanced. X is the number of advancement tokens on Searchlight.
[subroutine]<trace>Trace X</trace> If successful, give the Runner 1 tag.
[subroutine]<trace>Trace X</trace> If successful, give the Runner 1 tag.",Sentry - Tracer - Observer
